Bab;Padişah Dönemi;Kişi;Sosyal Grup;İlişki Ağı (Genelde Kadınlar);NA Aile ilişkisi;NA Aile İlişkisi;NA Gelecek Nesil;Cinsiyet;Karar(Direkt);Karar (dolaylı);Etken Aktör;Sıfat-Söylem;Sıfat Değeri;Bizden;Öteki;Yaş;Ölüm Nedeni;;;;;;;;;;;;;;;
181;Murad II;Murad II;Hanedan;;;;;Erkek;;;;;;Evet;;51;ayağında zahmet;;;;;;;;;;;;;;;
182;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
182;Bayezid II;Cem Sultan;Hanedan;;;;;Erkek;;;;;;Evet;;;zehirli ustura;;;;;;;;;;;;;;;
182;Bayezid II;Rînpapa;Papa;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
183;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Hocazâde;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Mevlânâ 'Aleddîn 'Azebî;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Seyyidzâde Seyyid Hamîddîn;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Mevlânâ Kestelî;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Hatîbzâde;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Ma'nisazâde;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Hüsamzâde;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Şeyh Mustafâzâde-yi Karamânî;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Şeyh İlâhî Simâvî;Ulema;;;;;Erkek;;;;fâzıl;Olumlu;Evet;;;;;;;;;;;;;;;;;;
183;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
